User-ID,ISBN,Book-Rating
115003,0553562967,8
115003,0553571656,8
115003,0671001795,7
115003,0671003755,8
115003,0671021001,8
115003,0671743058,8
115003,0679751521,8
115003,068484477X,9
115003,0688177751,6
115003,0743237188,6
115003,0802130208,10
115003,0802139256,8
115003,0805063897,7
115003,1400031354,9
122429,0060976845,8
122429,0061097861,7
122429,0142000205,8
122429,0312278586,5
122429,0345422783,8
122429,0375703861,7
122429,0385335482,6
122429,0385721420,8
122429,0394800168,10
122429,044023722X,3
122429,0440414806,8
122429,0440998050,7
122429,0446525537,3
122429,0525947647,10
122429,0552996181,9
122429,0553377868,7
122429,0679457526,9
122429,068484477X,9
122429,0786868716,3
122429,0836217691,9
122429,0877017883,10
122429,140003065X,9
122793,015600710X,10
122793,0312195516,10
122793,0312979096,10
122793,0316781266,9
122793,034543739X,10
122793,0375702709,9
122793,0375707972,9
122793,0380730138,9
122793,0385318782,10
122793,0425162443,9
122793,0446532452,10
122793,0446601241,8
122793,0446611085,7
122793,0446670251,9
122793,0446675059,10
122793,0449212602,10
122793,0553568760,8
122793,0553576801,7
122793,0671016652,10
122793,0671789422,9
122793,0671868691,9
122793,0684814994,10
122793,068484477X,8
122793,0743237188,6
122793,0786868716,10
122793,0804106304,9
122793,1558744150,8
123883,0064401847,5
123883,0066211220,5
123883,0345370775,5
123883,0373218036,5
123883,0373218192,5
123883,0373218397,5
123883,0373218400,5
123883,0373218435,5
123883,0373242328,5
123883,0373243286,5
123883,0373243790,5
123883,0373270976,5
123883,0373483503,5
123883,0373483694,5
123883,0373483880,5
123883,0373483899,5
123883,0373484003,5
123883,0373484100,5
123883,0373484224,5
123883,0373484232,5
123883,0380400480,5
123883,0380470845,5
123883,0380725703,5
123883,0380750872,5
123883,0380762587,5
123883,0380779617,5
123883,0380782340,5
123883,0380790904,5
123883,0380794470,5
123883,0380794489,5
123883,0380804387,5
123883,0380808072,5
123883,0380808080,5
123883,0380812029,5
123883,0380815583,5
123883,0380819171,5
123883,0380820854,5
123883,0380871556,5
123883,0399147128,5
123883,0399148248,5
123883,039914840X,5
123883,0399149392,5
123883,0399149848,5
123883,0425148297,5
123883,0425153789,5
123883,0425157628,5
123883,0425160394,5
123883,0425173631,5
123883,0425176304,5
123883,0425178579,5
123883,0425181464,5
123883,042518630X,5
123883,0425189031,5
123883,0425191583,5
123883,0440212561,5
123883,0440439884,5
123883,0446310786,5
123883,0446605239,5
123883,0446608955,5
123883,0446610399,5
123883,0451526341,5
123883,0452266564,5
123883,050552354X,5
123883,0505523752,5
123883,0505523892,5
123883,0505524090,5
123883,0505524473,5
123883,0505524503,5
123883,051508901X,5
123883,0515093556,5
123883,0515102636,5
123883,0515103969,5
123883,0515112305,5
123883,0515114006,5
123883,0515116750,5
123883,051511779X,5
123883,0515118230,5
123883,051511992X,5
123883,0515120006,5
123883,0515120618,5
123883,0515121843,5
123883,051512219X,5
123883,0515122734,5
123883,051512317X,5
123883,0515124214,5
123883,0515124621,5
123883,0515126772,5
123883,0515128546,5
123883,0515128554,5
123883,0515130389,5
123883,0515131229,5
123883,0515132020,5
123883,051513287X,5
123883,0515135216,5
123883,051513628X,5
123883,0515136379,5
123883,0515136530,5
123883,0553265741,5
123883,0553272837,5
123883,0553278274,5
123883,0553285785,5
123883,0553290789,5
123883,0553294903,5
123883,0553295977,5
123883,0553571907,5
123883,0553574078,5
123883,0553575023,5
123883,0671003348,5
123883,0671003364,5
123883,0671010085,5
123883,0671032992,5
123883,0671525743,5
123883,0671670069,5
123883,0671702505,5
123883,0671702513,5
123883,0671705091,5
123883,0671737600,5
123883,0671737619,5
123883,0671737805,5
123883,0671737821,5
123883,067173976X,5
123883,0671742558,5
123883,0671744208,5
123883,0671744216,5
123883,0671776800,5
123883,0671795538,5
123883,0671870114,5
123883,067187098X,5
123883,0671880608,5
123883,0786866586,5
123883,084394952X,5
123883,0843949945,5
123883,084395048X,5
123883,1551668017,5
123883,1551668300,5
123883,1551668378,5
123883,1885171080,5
123981,0312924585,9
123981,0316776963,10
123981,0345384350,7
123981,0345384369,9
123981,0345413865,7
123981,0345439104,7
123981,0375760911,8
123981,0380710218,8
123981,0380718332,8
123981,038079487X,10
123981,0425107469,9
123981,0425121259,8
123981,0425121631,9
123981,0425151867,7
123981,0425163407,9
123981,0425166619,8
123981,0440202043,8
123981,0440224764,7
123981,0446363669,6
123981,0446365386,9
123981,0446602612,10
123981,0446602620,9
123981,0446609404,9
123981,0449219461,7
123981,0451141083,8
123981,0451156609,7
123981,0451169514,9
123981,0451176464,8
123981,0451177096,8
123981,0451190548,9
123981,0451190556,9
123981,0451190572,9
123981,0515122734,9
123981,0553287532,8
123981,0553562738,8
123981,0553569031,9
123981,055357227X,9
123981,0553572997,9
123981,0671001132,9
123981,0671004565,6
123981,0671867172,6
123981,0804117683,7
123981,1559029838,9
125774,0061020648,9
125774,0064407055,8
125774,0142001805,10
125774,0156001314,10
125774,0312974256,8
125774,0316103098,9
125774,0373218036,8
125774,0373483503,9
125774,0373484100,5
125774,0373484224,9
125774,0380790904,8
125774,0385503954,10
125774,0425173895,9
125774,0446670111,8
125774,0515114693,8
125774,051512317X,9
125774,0515126772,8
125774,0515127833,8
125774,0553574078,7
125774,0553574108,8
125774,0618002219,10
125774,0618002227,10
125774,0670031909,10
125774,067168972X,7
125774,068484267X,10
125774,0836218620,10
125774,140003065X,9
125774,1573229571,7
126492,0060928336,6
126492,0060929871,10
126492,0064407667,10
126492,0064407675,10
126492,0064407691,9
126492,0064408647,8
126492,0064408655,10
126492,0312924585,10
126492,0345313860,9
126492,0345337662,10
126492,0345351525,8
126492,0345384369,10
126492,0345384466,10
126492,034538475X,7
126492,0345389417,7
126492,0345404114,8
126492,0345409671,7
126492,0345413881,8
126492,0345422392,7
126492,0345444884,10
126492,0375504397,10
126492,0385424728,7
126492,0385424736,7
126492,0385472951,8
126492,0385490992,8
126492,0385503822,7
126492,0385508042,7
126492,0385510438,7
126492,0385511612,3
126492,0399501487,9
126492,0440206154,7
126492,044021145X,8
126492,0440211727,7
126492,0440213525,6
126492,0440214041,8
126492,0440221471,8
126492,0440224675,8
126492,0440236673,7
126492,0446612790,4
126492,0451137965,8
126492,0451142934,7
126492,0451147367,8
126492,0451151259,8
126492,0451153553,10
126492,0451155750,7
126492,0451156609,7
126492,0451161351,5
126492,0451167317,7
126492,0451167538,8
126492,0451169530,10
126492,0451170385,7
126492,0451176464,6
126492,0451188454,10
126492,0553260111,10
126492,0553275100,3
126492,055329170X,7
126492,0553572202,7
126492,055357230X,7
126492,0670813028,10
126492,0670839531,9
126492,0670844527,8
126492,0670855030,10
126492,0670858692,10
126492,0670868361,10
126492,0671021001,8
126492,067102423X,10
126492,0671024248,9
126492,0671039725,10
126492,0671041789,10
126492,0679454470,7
126492,0679454497,7
126492,067945960X,7
126492,0684853523,8
126492,0743211375,5
126492,0743211383,10
126492,0743235150,10
126492,074343627X,10
126736,0345370805,4
126736,0345384369,6
126736,0345391055,6
126736,0345404114,5
126736,034540761X,5
126736,0399143947,6
126736,0425144429,4
126736,0425166619,5
126736,0425180638,7
126736,0439064872,5
126736,0440209633,5
126736,044021145X,6
126736,0440211727,6
126736,0440213525,6
126736,0440220602,5
126736,044022165X,6
126736,0446601241,8
126736,0446608815,5
126736,0515133973,5
126736,055356451X,4
126736,0553572997,5
126736,059035342X,5
126736,0671004565,4
126736,0671525743,5
126736,0671673688,3
126736,0765341972,5
126736,0804111359,5
126736,1559029838,6
127359,0060085452,8
127359,0060096195,8
127359,014025448X,9
127359,0142001430,9
127359,0312313810,8
127359,0316168688,8
127359,0316602051,6
127359,034541389X,7
127359,0373250126,7
127359,0385335881,6
127359,0385497466,6
127359,0385722206,8
127359,039914613X,7
127359,0425137562,7
127359,0440235596,6
127359,0441003257,9
127359,0446604658,7
127359,0449005615,9
127359,0451191145,9
127359,0451208862,7
127359,0553250426,8
127359,0743418204,7
127359,0802135161,8
127359,0805063897,8
127359,0877733759,9
127359,155166951X,7
128835,002542730X,8
128835,0060194448,6
128835,0061000043,9
128835,0064400034,9
128835,0064401847,9
128835,0345298349,9
128835,0345323750,10
128835,0345348036,9
128835,0345370775,8
128835,0345392825,8
128835,0345413350,9
128835,0380727501,9
128835,0385199570,9
128835,0385479565,9
128835,0385492081,9
128835,0394800184,10
128835,0394900014,9
128835,0440211263,10
128835,0440221595,9
128835,0440439884,8
128835,0440487617,9
128835,0441627404,10
128835,0446359750,4
128835,0449003787,9
128835,0449213730,7
128835,0449912558,9
128835,0451155750,9
128835,0451156609,8
128835,0553279912,8
128835,0553572512,5
128835,0670805149,9
128835,0670835382,8
128835,067102423X,9
128835,0671740504,9
128835,0679751521,5
128835,0679769781,8
128835,0743211383,9
128835,074343627X,9
128835,0874776945,9
129716,0060248025,10
129716,0060256656,10
129716,0060916508,10
129716,0060929790,9
129716,0060972122,8
129716,0062502182,10
129716,0140143505,10
129716,0312195516,9
129716,0316769487,9
129716,0316777722,10
129716,0316780375,7
129716,0345301110,9
129716,0345313860,9
129716,0345337662,9
129716,0345351525,8
129716,0345384466,9
129716,034538475X,8
129716,0375406530,8
129716,037582233X,10
129716,0380002930,9
129716,0399141146,10
129716,0399146431,10
129716,0399148027,6
129716,0449212602,10
129716,0451524934,10
129716,0452264464,10
129716,0452266564,9
129716,067942573X,8
129716,0679441018,10
129716,0679723161,10
129716,0679735666,10
129716,0684874350,9
129716,0802135161,10
133747,006098824X,6
133747,0140143505,9
133747,0140179836,8
133747,0140276904,6
133747,0312278586,5
133747,0312305060,8
133747,0316569321,7
133747,0345392825,7
133747,0374100128,8
133747,0375706410,7
133747,0375758992,9
133747,0385335482,7
133747,0385492081,9
133747,0399501487,7
133747,0449221490,6
133747,0452260116,8
133747,067976402X,8
133747,0767905180,6
133747,080410526X,8
133747,0804108749,8
133747,0804111359,8
133747,0805063889,7
133747,0871136791,8
133747,1573226521,7
133747,1573229326,5
135149,0060008032,7
135149,0060930535,6
135149,0060987529,7
135149,0061009059,7
135149,0061097861,9
135149,0064407667,8
135149,0064407675,9
135149,0064407691,7
135149,0064408647,7
135149,0066214122,4
135149,0140293248,8
135149,015100692X,5
135149,0312971125,7
135149,0312983271,9
135149,0312983298,7
135149,0316777730,7
135149,0316781142,7
135149,0345339738,10
135149,0345389417,7
135149,0345417623,8
135149,0345436911,8
135149,0373218192,8
135149,0373250193,6
135149,0375705856,6
135149,0375760911,8
135149,0380400480,7
135149,0380703882,7
135149,0380710218,8
135149,0380752999,4
135149,0380814390,7
135149,0385265700,9
135149,0385497466,7
135149,0394800133,10
135149,0394800168,9
135149,0394800184,9
135149,039480029X,10
135149,0394800796,10
135149,039480967X,9
135149,0394900014,10
135149,0399501487,8
135149,042513699X,8
135149,0425169863,7
135149,0425192733,6
135149,0439136369,8
135149,043935806X,9
135149,0440211727,8
135149,0440213525,8
135149,0440214041,8
135149,044021873X,7
135149,0440220602,7
135149,0440222656,7
135149,0440224624,7
135149,0440224764,8
135149,0440226430,9
135149,0440235596,10
135149,0440236673,8
135149,044023722X,8
135149,0440414806,10
135149,0440995779,9
135149,0440998050,8
135149,0446363251,7
135149,0446527785,9
135149,0446604658,7
135149,0446608955,9
135149,0446609323,5
135149,0446609404,6
135149,0446610100,7
135149,0449005615,9
135149,0451188543,8
135149,0451403703,7
135149,0452282152,9
135149,051512317X,8
135149,0515129933,7
135149,055329315X,7
135149,0553575384,9
135149,0553578685,7
135149,0553579754,6
135149,0553580191,6
135149,0609804138,7
135149,0670892963,7
135149,0671793489,8
135149,0671867113,7
135149,0671880187,9
135149,0679429220,9
135149,0679751521,9
135149,068484477X,8
135149,0684867621,6
135149,0743467523,6
135149,074347628X,7
135149,0804106304,7
135149,080410753X,7
135149,0804114986,8
135149,0886777844,7
135149,1551668300,5
135265,0066211220,9
135265,0312278586,4
135265,0312284683,9
135265,0316602051,9
135265,0345301110,7
135265,0345313860,9
135265,0345384466,8
135265,0373484003,8
135265,0373691300,10
135265,037383568X,8
135265,0375400117,10
135265,0380470845,9
135265,0380725703,8
135265,0380752999,9
135265,0380753006,9
135265,0380753022,9
135265,0380756285,9
135265,0380756293,9
135265,0380762560,9
135265,0380820854,7
135265,0380871556,5
135265,0380899825,9
135265,0399149848,4
135265,0440206154,8
135265,0440214041,8
135265,0440224675,7
135265,0515102636,10
135265,0515103969,9
135265,0515118230,8
135265,1558743669,8
135265,1558745157,6
136010,0061009059,8
136010,0061030643,9
136010,0140179836,8
136010,0312983298,8
136010,0312986343,7
136010,0316284955,8
136010,0316603287,4
136010,0345351525,7
136010,0345378490,9
136010,0345384466,9
136010,0345423135,8
136010,0440215625,7
136010,0441007813,8
136010,0446607657,9
136010,0451190491,9
136010,0451190521,9
136010,0451190548,9
136010,0451190556,9
136010,0451190564,9
136010,0553583441,7
136010,0670855030,8
136010,0671038443,8
136010,0836204387,10
136010,0836213122,10
136010,0836217691,10
136010,0836218051,10
136010,0836218221,10
136010,0836218256,10
136010,0836218353,10
136010,0836218663,10
136010,0836218787,10
136010,0836218833,10
136010,0836218981,10
136010,0836221362,10
138844,0060930535,9
138844,0060987103,9
138844,0064407667,9
138844,0064440508,10
138844,0140244824,9
138844,0316569321,7
138844,0316601950,9
138844,0316777722,9
138844,0316899984,8
138844,0345435168,7
138844,0345439104,9
138844,0375702709,8
138844,0375703055,9
138844,0375706771,10
138844,0375707972,9
138844,0375727345,10
138844,0380730138,8
138844,038079487X,5
138844,0385335881,10
138844,0385336179,10
138844,0385720106,8
138844,0425162443,9
138844,0425167313,7
138844,0440226104,7
138844,0449219364,8
138844,0452282829,8
138844,0670865796,8
138844,0670894184,10
138844,0671003755,7
138844,0671038184,9
138844,0743237188,10
138844,0971880107,6
138844,1400034779,9
138844,1558744150,8
140000,0060934417,9
140000,0061020648,7
140000,0142001430,10
140000,0312966970,9
140000,0312990456,9
140000,0316601950,8
140000,0316666343,10
140000,0316781266,10
140000,0345416260,8
140000,0345436911,5
140000,0345438329,8
140000,0345439104,8
140000,0375707972,7
140000,0375725784,8
140000,0375756981,4
140000,0380721643,8
140000,0380791978,6
140000,0385265700,7
140000,0385482388,3
140000,038572179X,10
140000,0440220602,8
140000,0446603716,7
140000,0446672211,10
140000,0553280341,7
140000,0609804138,5
140000,0671027360,6
140000,0671027573,8
140000,0671027581,8
140000,0671028375,9
140000,0679412956,10
140000,0684195984,7
140000,0743418174,6
140000,0786867647,8
140000,0842329129,8
140000,1400031346,10
140000,1551669412,5
140358,0060987561,5
140358,0142000205,5
140358,0316284955,5
140358,0316666009,5
140358,0316690619,5
140358,0316693251,5
140358,0345313860,5
140358,0345337662,5
140358,0345339681,5
140358,0345351525,5
140358,0345360001,5
140358,0345378482,5
140358,034538475X,5
140358,034540761X,5
140358,0345409671,5
140358,0345427637,5
140358,0345434803,5
140358,0373250126,5
140358,0373484224,5
140358,0374100128,5
140358,0375500510,5
140358,0375504397,5
140358,0375727345,5
140358,0375756981,5
140358,0380710218,5
140358,0380730138,5
140358,0385472951,5
140358,0385490992,5
140358,0385493800,5
140358,038550120X,5
140358,0385505833,5
140358,0399133143,5
140358,0399145087,5
140358,0399147128,5
140358,0425147622,5
140358,0425154092,5
140358,0425163407,5
140358,0425178579,5
140358,0425180638,5
140358,0425183971,5
140358,0439136350,5
140358,044021145X,5
140358,0440211727,5
140358,0440214041,5
140358,0440220602,5
140358,044022165X,5
140358,0440224764,5
140358,0440236703,5
140358,0446527017,5
140358,0446604666,5
140358,0449910571,5
140358,0451153553,5
140358,0451160525,5
140358,0451163524,5
140358,0451167317,5
140358,0451173317,5
140358,0451180429,5
140358,0451184963,5
140358,0451188462,5
140358,0451204530,5
140358,0452279178,5
140358,0452282829,5
140358,051511264X,5
140358,0553265741,5
140358,0553573136,5
140358,055357695X,5
140358,0553583441,5
140358,0670839531,5
140358,0670844527,5
140358,0670851086,5
140358,0670892963,5
140358,067102423X,5
140358,0671693816,5
140358,0671708635,5
140358,0671727796,5
140358,0679405283,5
140358,0679412956,5
140358,067942573X,5
140358,067976402X,5
140358,0684835959,5
140358,0743206029,5
140358,0743237188,5
140358,0767905385,5
140358,0786866586,5
140358,0842329218,5
140358,0842329242,5
140358,0842329250,5
140358,1573225789,5
142524,0060199652,9
142524,0060392452,8
142524,0060934719,9
142524,0060987103,9
142524,0064407675,9
142524,0066209773,9
142524,0141000198,8
142524,0312150601,9
142524,0316780375,8
142524,0345361792,10
142524,0345423402,8
142524,0375726403,10
142524,0380730200,8
142524,0380789035,9
142524,0380807343,9
142524,0385482388,9
142524,0385504209,10
142524,0385507593,8
142524,0385722206,9
142524,0385722435,8
142524,0399145990,9
142524,0399146431,9
142524,0552996181,9
142524,055321313X,8
142524,0553277472,9
142524,0670892963,4
142524,0679412956,6
142524,0679454489,8
142524,0743469801,7
142524,0765341972,5
142524,0802116698,8
142524,0802130208,8
142524,0805063897,8
142524,0811811409,8
142524,1573227889,8
143415,0060915544,8
143415,0060921145,5
143415,006092988X,10
143415,0060977493,10
143415,0140430725,3
143415,0312282990,9
143415,0345342968,9
143415,0345384911,8
143415,0345392825,9
143415,0345423291,9
143415,0375412824,9
143415,0375502238,10
143415,037582233X,9
143415,038542017X,9
143415,0385498802,7
143415,0399149368,10
143415,0440226104,8
143415,0446612790,6
143415,0446692298,6
143415,0449907481,9
143415,0449912558,10
143415,0553268880,8
143415,0679410325,8
143415,0743227441,10
143415,0804106304,10
143415,0804117683,5
143415,1573226521,9
145449,0060977493,6
145449,0140150749,10
145449,0312265867,7
145449,0312282990,8
145449,031298328X,5
145449,0312983867,7
145449,0316103098,10
145449,0316107298,10
145449,0316107352,10
145449,0316107387,10
145449,0316284955,7
145449,0375401601,6
145449,0375726403,10
145449,0385474016,8
145449,043935806X,7
145449,0446310786,10
145449,044661193X,7
145449,0449219410,9
145449,0517577550,8
145449,055357695X,8
145449,0786866586,4
145449,0805059555,7
145449,0886773776,7
145449,1400031354,10
145449,1400034779,10
145449,1573225789,10
146348,0156528207,10
146348,0316776963,10
146348,0316777730,10
146348,0385484518,10
146348,0385493800,8
146348,044020352X,8
146348,0449223604,8
146348,0553279912,7
146348,0671749013,10
146348,0679742298,10
146348,0786867647,10
146348,0804111359,10
146348,0836213122,10
146348,0836218221,10
146348,0836218256,10
146348,0836218353,10
146348,0836220889,10
146348,0877733759,10
146348,0878578730,7
146348,0890876517,7
147847,0312924585,5
147847,0312955006,9
147847,0312971346,9
147847,0345337662,5
147847,0375706771,5
147847,0375727345,5
147847,0380018179,5
147847,0380600129,5
147847,0380702843,5
147847,0380778556,5
147847,0380779617,5
147847,0380804387,9
147847,0385484518,9
147847,0425172546,8
147847,0440193613,5
147847,044021145X,5
147847,0440225817,8
147847,0446310786,5
147847,0446359866,5
147847,0446363251,5
147847,0446605239,9
147847,0446610038,5
147847,0451168364,10
147847,0553260111,7
147847,0553274295,10
147847,0670865796,10
147847,0670894605,10
147847,067169071X,7
147847,0671693816,8
147847,0671729454,9
147847,0671737619,5
147847,0671758896,5
147847,0671759329,10
147847,0671759345,9
147847,0671867091,9
147847,0671867113,8
147847,0684872153,9
147847,1576737330,10
150979,002542730X,8
150979,0028604199,7
150979,0060175400,9
150979,0060926317,8
150979,0060934417,9
150979,0060987103,6
150979,0064400565,9
150979,0064407667,8
150979,0140067477,8
150979,0156528207,10
150979,0316096199,9
150979,0316168688,8
150979,0316769487,7
150979,0375725784,7
150979,0375760911,4
150979,0385265700,5
150979,0385512104,8
150979,0385730586,9
150979,039480001X,8
150979,0394800133,9
150979,0440211727,8
150979,0440219078,10
150979,044022103X,9
150979,0440221471,9
150979,044022165X,7
150979,0440226104,6
150979,0440932599,9
150979,0440998050,10
150979,0446364193,9
150979,0452282152,9
150979,0609804138,7
150979,067088300X,5
150979,0679746048,8
150979,0684874350,7
150979,076790382X,9
150979,080411109X,8
150979,0836218353,10
150979,0894805770,9
150979,089480829X,7
150979,1558531025,10
150979,1558743669,8
150979,1576737330,6
153662,0060502258,10
153662,0061009059,9
153662,006101351X,10
153662,0064401847,9
153662,006440188X,10
153662,0064440508,5
153662,0066211220,9
153662,014028009X,9
153662,0140374248,9
153662,0152567089,7
153662,0156007479,10
153662,0312201656,10
153662,0316284955,9
153662,0316899984,5
153662,0345336038,9
153662,0345339703,10
153662,0345342968,10
153662,0345416260,10
153662,0345453816,10
153662,0345465083,10
153662,0373270976,9
153662,0373483503,9
153662,0373483694,8
153662,0373484224,9
153662,0375703055,9
153662,037570504X,5
153662,0375706771,9
153662,0375727345,5
153662,0380470845,9
153662,0380753022,8
153662,0380756269,8
153662,0380756277,9
153662,0380756285,9
153662,0380756293,9
153662,0380762560,8
153662,0380762587,9
153662,0380774933,8
153662,0380778556,10
153662,0380779617,9
153662,0380782340,10
153662,0380790904,9
153662,0380794470,10
153662,0380794489,10
153662,038079487X,9
153662,0380804387,8
153662,0380808072,9
153662,0380812029,10
153662,0380812037,9
153662,0380815583,9
153662,0380820854,10
153662,038531292X,6
153662,0385493800,9
153662,0385497466,5
153662,039913039X,8
153662,0399148248,10
153662,039914840X,10
153662,0399149848,10
153662,0399151060,10
153662,042511774X,9
153662,0425148297,10
153662,0425150984,10
153662,0425168131,10
153662,0425171078,8
153662,0425173631,9
153662,0425176304,10
153662,0425178579,10
153662,0425181464,10
153662,0425183971,10
153662,042518630X,10
153662,0425189031,10
153662,0425191583,10
153662,0439064872,10
153662,0439136369,10
153662,0439139597,10
153662,0439139600,10
153662,043935806X,10
153662,0440204887,10
153662,0440209633,9
153662,0440211727,10
153662,0440213525,10
153662,0440214041,9
153662,0440241162,9
153662,0440932599,9
153662,0446394521,5
153662,0448095017,10
153662,0451132378,10
153662,0451167805,9
153662,0451169514,9
153662,0451172817,8
153662,0451190556,10
153662,051508901X,10
153662,0515103969,10
153662,0515107662,10
153662,0515112305,9
153662,0515114006,9
153662,0515114693,9
153662,0515116750,9
153662,0515118230,9
153662,051511992X,9
153662,0515120006,9
153662,0515120618,9
153662,0515121843,8
153662,051512219X,9
153662,0515122491,9
153662,0515122734,9
153662,051512317X,9
153662,0515124214,9
153662,0515124621,10
153662,0515126772,9
153662,0515127833,9
153662,0515128546,9
153662,0515128554,9
153662,0515129933,10
153662,0515130389,9
153662,0515131091,8
153662,0515131229,10
153662,0515132020,9
153662,051513287X,10
153662,0515133973,10
153662,051513628X,10
153662,0515136379,10
153662,0515136530,10
153662,0525941908,5
153662,055321313X,10
153662,0553213148,9
153662,0553213156,8
153662,0553213172,10
153662,0553213180,9
153662,0553265741,9
153662,0553272837,10
153662,0553277472,10
153662,0553285785,9
153662,0553289322,9
153662,0553290789,10
153662,055329315X,9
153662,0553293168,9
153662,0553293257,9
153662,0553294903,10
153662,0553295977,9
153662,055356160X,10
153662,0553569910,10
153662,0553571885,10
153662,0553572997,10
153662,0553574078,9
153662,0553575023,10
153662,059035342X,10
153662,0670691992,10
153662,067081458X,9
153662,0671001132,8
153662,0671003348,9
153662,0671003364,10
153662,0671010085,9
153662,067101420X,9
153662,0671014218,9
153662,0671027573,10
153662,0671034006,10
153662,0671034022,10
153662,0671041789,10
153662,0671525743,10
153662,0671644475,10
153662,0671670069,9
153662,067168972X,9
153662,0671689746,10
153662,0671702505,10
153662,0671702513,9
153662,0671705091,10
153662,0671737600,9
153662,0671737805,9
153662,067173976X,8
153662,0671741187,10
153662,0671742558,10
153662,0671744208,9
153662,0671744216,10
153662,0671744577,9
153662,0671769200,10
153662,0671795538,9
153662,0671868691,8
153662,0671870114,9
153662,067187098X,9
153662,0671880608,9
153662,0679751521,10
153662,067976402X,10
153662,0684814994,10
153662,0743245520,9
153662,0743437640,9
153662,074347628X,9
153662,0767907817,9
153662,0804106304,9
153662,0823401898,10
153662,0842329129,9
153662,0842329242,9
153662,0894803204,10
153662,0920668372,9
153662,1551668017,8
153662,1551668300,8
153662,1551668378,9
153662,1558744150,9
156150,0060256656,10
156150,0060920084,8
156150,006092988X,10
156150,0060981180,6
156150,0064472272,8
156150,0140298479,8
156150,0141000198,10
156150,0142001430,9
156150,0312274920,10
156150,0316107298,8
156150,0345350499,9
156150,0375758992,10
156150,0380002930,10
156150,0380704587,9
156150,0380715430,8
156150,0380718332,7
156150,0380718340,8
156150,0380721643,9
156150,0380727501,8
156150,0380807343,10
156150,0385486804,9
156150,0399143947,9
156150,0399145087,5
156150,0425153789,7
156150,0439064872,10
156150,043935806X,8
156150,0440203856,8
156150,0440204887,8
156150,0440215625,9
156150,0440217563,8
156150,0440226104,6
156150,0440226430,7
156150,0441172717,10
156150,0446605409,8
156150,0449216861,6
156150,0451163966,9
156150,0451166892,10
156150,0451454243,7
156150,0451456521,7
156150,0452284449,8
156150,0515128821,10
156150,0517149257,5
156150,0671027360,6
156150,0671727796,9
156150,0679731148,9
156150,0679746048,8
156150,0684195984,9
156150,0684835959,7
156150,0767902521,9
156150,076790382X,7
156150,0802135161,6
156150,1573225517,7
156150,1573228737,7
156269,0061000043,8
156269,006109918X,7
156269,0061099325,7
156269,0140143505,8
156269,0380721643,8
156269,0385418493,8
156269,0425188787,8
156269,0425189031,5
156269,0439064872,7
156269,043936213X,8
156269,0440208459,8
156269,0440213991,9
156269,0440217520,9
156269,0440224705,8
156269,0449219364,7
156269,0449219461,8
156269,0449221482,9
156269,0449221490,8
156269,0449221504,7
156269,0449221512,8
156269,0449223604,8
156269,0553278029,9
156269,0553278274,9
156269,0553279556,7
156269,0553279912,7
156269,0553280341,8
156269,0553280368,7
156269,0553284789,8
156269,0684874350,9
156269,0805036504,8
156269,0805059555,7
156467,0312983271,10
156467,031298328X,10
156467,0312983298,10
156467,0373483880,10
156467,0380718340,10
156467,0380814390,10
156467,0425150984,10
156467,0425173631,10
156467,0425176304,10
156467,0425183971,10
156467,042518630X,10
156467,0425191583,5
156467,0440126894,10
156467,0440177049,10
156467,0440185327,10
156467,0440209633,10
156467,044021145X,10
156467,0440213525,10
156467,0440214041,10
156467,0440224764,5
156467,0440226430,10
156467,044023722X,10
156467,0440241162,10
156467,0451161351,8
156467,0451177037,10
156467,0515126772,10
156467,0515128546,10
156467,0515128554,10
156467,0515132187,10
156467,0515136530,7
156467,0553275976,10
156467,0553293168,10
156467,0553583441,10
156467,067101420X,10
156467,0671034006,10
156467,0671034022,10
156467,0671644475,10
156467,0671744208,10
156467,0671797050,10
156467,0804114609,10
156467,1551668378,10
156467,1551668653,9
157273,0060392452,9
157273,0060987529,6
157273,0312203039,8
157273,0312265859,7
157273,0312265867,8
157273,0312306326,8
157273,0316666343,8
157273,0316788228,5
157273,0345441265,8
157273,0374199698,9
157273,0385335482,6
157273,0385504209,9
157273,0439064872,9
157273,0441000916,8
157273,0441003257,10
157273,0449003795,9
157273,0449219461,8
157273,0451454243,9
157273,0553271636,8
157273,0553280341,8
157273,0553284789,8
157273,059035342X,9
157273,0670880728,9
157273,0804106304,8
157273,1558531564,8
157273,1573225789,7
157273,1878424319,8
158226,0060507772,7
158226,0060929871,8
158226,0156001314,9
158226,0345368754,8
158226,0345452577,7
158226,0375751513,8
158226,0380718340,6
158226,0380731851,7
158226,0380789019,7
158226,0380789035,9
158226,0380977788,7
158226,0385504209,9
158226,0425152251,6
158226,0440180295,7
158226,0441003257,8
158226,0446343455,6
158226,0446608386,4
158226,0515128821,5
158226,0553802488,8
158226,0671027360,4
158226,0671038443,4
158295,0061000175,7
158295,0061098035,7
158295,0312924585,9
158295,0312966091,7
158295,0312966970,7
158295,0312971346,7
158295,0312990456,7
158295,0316666343,7
158295,0316693200,6
158295,0316693235,6
158295,0316693294,7
158295,0345313860,8
158295,0345351525,6
158295,0345360001,6
158295,0345366239,5
158295,0345386108,7
158295,0375504397,7
158295,0380703882,6
158295,0380717018,7
158295,0380724979,7
158295,0380730847,7
158295,0380731851,8
158295,0380780860,7
